Player_ID,Name,Season,Season_Type,Age,Height_in_Inches,Weight_in_Pounds,Position,Games_Played,Minutes_Played,Field_Goals_Attempted,3_Point_Field_Goals_Attempted,Free_Throws_Attempted,Rebounds,Assists,Turnovers,Steals,Blocks,Personal_Fouls,Number_of_Ankle_Injuries,Number_of_Pectoral_Injuries,Number_of_Toe_Injuries,Number_of_Back_Injuries,Number_of_Knee_Injuries,Number_of_Finger_Injuries,Number_of_Hamstring_Injuries,Number_of_Groin_Injuries,Number_of_Nose_Injuries,Number_of_Wrist_Injuries,Number_of_Illnesses,Number_of_Thoracic_Injuries,Number_of_Abdominal_Injuries,Number_of_Adductor_Injuries,Number_of_Foot_Injuries,Number_of_Calf_Injuries,Number_of_Shoulder_Injuries,Number_of_Hip_Injuries,Number_of_Concussions,Number_of_Neck_Injuries,Number_of_Mouth_Injuries,Number_of_Quadriceps_Injuries,Number_of_Elbow_Injuries,Number_of_Achilles_Injuries,Number_of_Oblique_Injuries,Number_of_Eye_Injuries,Minutes_per_game,FG_Attempts_per_game,Rebounds_per_game,Assists_per_game,Turnovers_per_game,Steals_per_game,Blocks_per_game,Fouls_per_game,Cumulative_Load,Total_Injuries,Risk_Level
203458,Alex Len,2013,Regular,21,84,250,Center,42,362,78,0,31,99,4,26,4,18,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.619047619047619,1.8571428571428572,2.357142857142857,0.09523809523809523,0.6190476190476191,0.09523809523809523,0.42857142857142855,1.619047619047619,362.0,1,Low
2544,LeBron James,2013,Playoffs,28,81,250,Forward,20,763,340,86,160,141,95,61,36,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.15,17.0,7.05,4.75,3.05,1.8,0.55,2.3,763.0,0,Low
2544,LeBron James,2014,Preseason,29,81,250,Forward,5,122,48,16,26,20,25,15,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,9.6,4.0,5.0,3.0,0.6,0.4,1.0,122.0,0,Low
202693,Markieff Morris,2014,Preseason,25,81,245,Forward,7,163,56,14,33,35,12,20,8,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.285714285714285,8.0,5.0,1.7142857142857142,2.857142857142857,1.1428571428571428,0.42857142857142855,3.142857142857143,163.0,0,Low
203458,Alex Len,2014,Preseason,22,84,250,Center,2,36,2,0,2,9,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,1.0,4.5,0.0,0.5,0.0,1.0,3.5,36.0,0,Low
2544,LeBron James,2014,Regular,29,81,250,Forward,69,2493,1279,339,528,416,511,272,109,49,135,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.130434782608695,18.536231884057973,6.028985507246377,7.405797101449275,3.9420289855072466,1.5797101449275361,0.7101449275362319,1.9565217391304348,2493.0,4,Medium
202693,Markieff Morris,2014,Regular,25,81,245,Forward,82,2581,1100,179,232,506,192,170,101,39,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.475609756097562,13.414634146341463,6.170731707317073,2.341463414634146,2.073170731707317,1.2317073170731707,0.47560975609756095,2.9878048780487805,2581.0,0,Low
203458,Alex Len,2014,Regular,22,84,250,Center,69,1518,353,3,104,454,32,74,34,105,213,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,5.115942028985507,6.579710144927536,0.463768115942029,1.0724637681159421,0.4927536231884058,1.5217391304347827,3.0869565217391304,1518.0,5,Medium
2544,LeBron James,2014,Playoffs,29,81,250,Forward,20,844,544,110,167,226,169,82,33,21,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2,27.2,11.3,8.45,4.1,1.65,1.05,2.9,844.0,0,Low
2544,LeBron James,2015,Preseason,30,81,250,Forward,2,48,28,8,2,7,8,6,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,14.0,3.5,4.0,3.0,3.0,0.0,2.5,48.0,0,Low
